"imagePath","pixelDimension","totalLength_px","headFinLength_px","notes"
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081155_154.121.png",0.0045,272.32,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081155_167.834.png",0.0045,273.73,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081155_179.513.png",0.0045,275.84,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081155_320.420.png",0.0045,1058.75,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081726_108.241.png",0.0045,970.97,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081726_3.937.png",0.0045,1060.89,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081726_159.026.png",0.0045,375.03,98.57,"calf"
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081726_235.001.png",0.0045,368.9,NA,"calf"
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_260.527.png",0.0045,685.14,215.08,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_272.072.png",0.0045,692.86,199.98,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_308.508.png",0.0045,700.12,205.22,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_272.072.png",0.0045,770.84,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_308.508.png",0.0045,788.26,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_327.327.png",0.0045,771.31,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_260.527.png",0.0045,295.84,NA,"calf"
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_272.072.png",0.0045,293.38,101.57,"calf"
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_308.508.png",0.0045,302.28,86.34,"calf"
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_272.072.png",0.0045,693.77,228.98,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_288.522.png",0.0045,679.37,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_093346_9.776.png",0.0045,698.63,225.47,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_308.508.png",0.0045,783.05,NA,"white"
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_327.327.png",0.0045,773.01,NA,"white"
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_093346_5.405.png",0.0045,748.05,NA,"white"
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_117.651.png",0.0045,236.02,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_130.497.png",0.0045,236.64,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_117.651.png",0.0045,182.63,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_130.497.png",0.0045,180.31,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_145.946.png",0.0045,180.53,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_117.651.png",0.0045,242.34,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_130.497.png",0.0045,239.26,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_145.946.png",0.0045,253.08,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_073634/Gal2023_DJIMini2_20230410_073634_166.466.png",0.0045,433.38,143.85,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_073634/Gal2023_DJIMini2_20230410_073634_177.477.png",0.0045,555.86,160.02,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_073634/Gal2023_DJIMini2_20230410_073634_219.953.png",0.0045,628.93,193.39,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_082343/Gal2023_DJIMini2_20230410_082343_238.705.png",0.0045,1079.66,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_082343/Gal2023_DJIMini2_20230410_082343_249.282.png",0.0045,1125.52,367.32,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_082343/Gal2023_DJIMini2_20230410_082343_269.035.png",0.0045,1033.68,336.17,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_101935/Gal2023_DJIMini2_20230410_101935_242.709.png",0.0045,802.21,238.21,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_101935/Gal2023_DJIMini2_20230410_101935_274.808.png",0.0045,1225.53,365.69,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_101935/Gal2023_DJIMini2_20230410_101935_294.528.png",0.0045,1509.15,452.58,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_173.040.png",0.0045,835.79,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_179.046.png",0.0045,908.45,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_200.033.png",0.0045,1273.93,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_173.040.png",0.0045,819.7,246.6,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_179.046.png",0.0045,897.43,260.72,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_200.033.png",0.0045,1279.56,385.2,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_173.040.png",0.0045,795.39,244.74,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_179.046.png",0.0045,874.88,263.02,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230410/Gal2023_DJIMini2_20230410_162208/Gal2023_DJIMini2_20230410_162208_200.033.png",0.0045,1207.1,391.68,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_063721_195.095.png",0.0045,345.23,100.24,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_063721_216.616.png",0.0045,384.65,102.13,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_063721_231.465.png",0.0045,373.38,99.04,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_063721_312.279.png",0.0045,1071.51,329.5,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_064306_29.029.png",0.0045,1087.99,335.49,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_064306_49.816.png",0.0045,1094.15,338.65,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_064306_0.033.png",0.0045,1482.47,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_064306_29.029.png",0.0045,973.53,303.77,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_063721/Gal2023_DJIMini2_20230411_064306_49.816.png",0.0045,974.53,294.28,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_071436/Gal2023_DJIMini2_20230411_071436_258.792.png",0.0045,915.94,281.89,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_071436/Gal2023_DJIMini2_20230411_071436_300.534.png",0.0045,1166.81,375.09,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_071436/Gal2023_DJIMini2_20230411_072004_33.700.png",0.0045,1310.42,397.71,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_071436/Gal2023_DJIMini2_20230411_071436_234.000.png",0.0045,1159.16,354.23,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_071436/Gal2023_DJIMini2_20230411_071436_249.082.png",0.0045,1129.23,335.17,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_071436/Gal2023_DJIMini2_20230411_072004_10.511.png",0.0045,1609.84,483.1,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_081533/Gal2023_DJIMini2_20230411_081533_155.455.png",0.0045,1069.52,328.92,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_081533/Gal2023_DJIMini2_20230411_081533_166.266.png",0.0045,1035.62,320.4,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_081533/Gal2023_DJIMini2_20230411_081533_170.570.png",0.0045,1031.35,324.74,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_081533/Gal2023_DJIMini2_20230411_081533_170.570.png",0.0045,1189.91,358.81,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_081533/Gal2023_DJIMini2_20230411_081533_220.454.png",0.0045,979.84,302.97,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_081533/Gal2023_DJIMini2_20230411_081533_234.234.png",0.0045,974.79,301.51,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_152658/Gal2023_DJIMini2_20230411_152658_319.419.png",0.0045,371.62,115.61,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_152658/Gal2023_DJIMini2_20230411_152658_324.825.png",0.0045,370.29,111.96,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_152658/Gal2023_DJIMini2_20230411_152658_330.397.png",0.0045,363.59,117.21,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_152658/Gal2023_DJIMini2_20230411_152658_319.419.png",0.0045,744.48,224.35,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_152658/Gal2023_DJIMini2_20230411_152658_324.825.png",0.0045,748.88,210.92,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_152658/Gal2023_DJIMini2_20230411_152658_330.397.png",0.0045,739.45,217.14,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_170046/Gal2023_DJIMini2_20230411_170046_239.005.png",0.0045,1390.58,441.67,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_170046/Gal2023_DJIMini2_20230411_170046_254.121.png",0.0045,1387.43,446.88,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230411/Gal2023_DJIMini2_20230411_170046/Gal2023_DJIMini2_20230411_170046_261.161.png",0.0045,1388.86,439.36,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_061349/Gal2023_DJIMini2_20230412_061349_238.839.png",0.0045,434.36,124.86,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_061349/Gal2023_DJIMini2_20230412_061349_252.452.png",0.0045,440.27,123.43,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_061349/Gal2023_DJIMini2_20230412_061349_295.829.png",0.0045,590.69,181.15,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_070910/Gal2023_DJIMini2_20230412_070910_298.098.png",0.0045,644.52,189.28,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_070910/Gal2023_DJIMini2_20230412_070910_305.705.png",0.0045,683.42,207.26,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_070910/Gal2023_DJIMini2_20230412_070910_313.547.png",0.0045,712.53,209.82,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_070910/Gal2023_DJIMini2_20230412_070910_291.291.png",0.0045,417.28,127.63,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_070910/Gal2023_DJIMini2_20230412_070910_298.098.png",0.0045,400.96,119.58,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_070910/Gal2023_DJIMini2_20230412_070910_313.547.png",0.0045,458.64,137.43,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_171152/Gal2023_DJIMini2_20230412_171152_243.376.png",0.0045,1304.59,409.42,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_171152/Gal2023_DJIMini2_20230412_171152_251.618.png",0.0045,1324.97,419.97,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_171152/Gal2023_DJIMini2_20230412_171152_285.418.png",0.0045,1066,338.47,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_171152/Gal2023_DJIMini2_20230412_171152_243.376.png",0.0045,971.28,279.88,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_171152/Gal2023_DJIMini2_20230412_171152_251.618.png",0.0045,993.85,296.2,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230412/Gal2023_DJIMini2_20230412_171152/Gal2023_DJIMini2_20230412_171152_285.418.png",0.0045,810.95,256.13,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230426/Gal2023_DJIMini2_20230426_151523/Gal2023_DJIMini2_20230426_151523_201.702.png",0.0045,1404.9,529.17,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230426/Gal2023_DJIMini2_20230426_151523/Gal2023_DJIMini2_20230426_151523_225.625.png",0.0045,1786.78,681.15,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230426/Gal2023_DJIMini2_20230426_151523/Gal2023_DJIMini2_20230426_151523_252.119.png",0.0045,2153.4,852.43,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230428/Gal2023_DJIMini2_20230428_153941/Gal2023_DJIMini2_20230428_153941_191.358.png",0.0045,656.71,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230428/Gal2023_DJIMini2_20230428_153941/Gal2023_DJIMini2_20230428_153941_201.234.png",0.0045,639.07,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230428/Gal2023_DJIMini2_20230428_153941/Gal2023_DJIMini2_20230428_153941_219.086.png",0.0045,651.78,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230428/Gal2023_DJIMini2_20230428_172306/Gal2023_DJIMini2_20230428_172306_107.274.png",0.0045,982.2,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230428/Gal2023_DJIMini2_20230428_172306/Gal2023_DJIMini2_20230428_172306_136.837.png",0.0045,1357.99,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230428/Gal2023_DJIMini2_20230428_172306/Gal2023_DJIMini2_20230428_172306_78.712.png",0.0045,864.14,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_230.130.png",0.0045,511.58,166.37,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_251.518.png",0.0045,501.81,153.06,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_299.866.png",0.0045,496.68,151.85,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_260.427.png",0.0045,598.71,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_277.410.png",0.0045,611.94,187.82,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_299.866.png",0.0045,617.08,202.02,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_230.130.png",0.0045,626.38,187.67,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_242.309.png",0.0045,620.25,186.34,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_277.410.png",0.0045,615.83,183.08,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_242.309.png",0.0045,553.23,173.75,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_251.518.png",0.0045,545.14,167.05,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_260.427.png",0.0045,545.33,167.39,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_299.866.png",0.0045,491.9,154.52,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_333.333.png",0.0045,510.7,150.3,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_342.375.png",0.0045,497.09,138.09,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_243.744.png",0.0045,737.3,NA,""
"D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_257.424.png",0.0045,747.63,316.36,""
