Index,FileName,formation_annotatoed,Duration_sec,GPSCoordinates,LocalTime,TripNo,FlightNo,whales,Glare,Sea,Focus,Exposure,Quality Rating,interspecies_status,nadir_shot_available,snapshot_taken,MainActivity,flipper_visible,reason_not taken?,morphometrix_measured,Sleap_Lables_for_Training,pMales,pAdults,pCalves,pOtherSpecies,MaxNumber,Describe,OriginalFileName,exclude for other reasons?,,,
448,/Volumes/GalDron23B/Drone_2023/4092023/Gal2023_DJIMini2_20230409_093346.MP4,,327.593933,-89.1685,2023-04-09 09:33,5,218,whales,0,0,0,0,0,,,,breathing,,,,,no,yes,yes,no,9,single cluster,/Volumes/GalDron23B/Drone_2023/04092023/DJI_0087.MP4,,,,
449,/Volumes/GalDron23B/Drone_2023/4092023/Gal2023_DJIMini2_20230409_093914.MP4,,89.7229667,-89.1689,2023-04-09 09:39,5,218,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04092023/DJI_0088.MP4,,,,
450,/Volumes/GalDron23B/Drone_2023/4092023/Gal2023_DJIMini2_20230409_094608.MP4,,345.578567,-89.1661,2023-04-09 09:46,5,218,whales,0,0,0,0,0,,,,breathing,,,,,no,yes,yes,no,6,single cluster,/Volumes/GalDron23B/Drone_2023/04092023/DJI_0089.MP4,,,,
451,/Volumes/GalDron23B/Drone_2023/4092023/Gal2023_DJIMini2_20230409_095154.MP4,,327.560567,-89.1612,2023-04-09 09:51,5,218,whales,0,0,0,1,1,,,,breathing,,,,,no,yes,yes,no,6,single cluster,/Volumes/GalDron23B/Drone_2023/04092023/DJI_0090.MP4,,,,
452,/Volumes/GalDron23B/Drone_2023/4092023/Gal2023_DJIMini2_20230409_095722.MP4,,207.574033,-89.1599,2023-04-09 09:57,5,218,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04092023/DJI_0091.MP4,,,,
453,/Volumes/GalDron23B/Drone_2023/4092023/Gal2023_DJIMini2_20230409_162852.MP4,,327.493833,-88.9907,2023-04-09 16:28,5,219,whales,0,1,2,1,4,,,,socializing,,,,,no,yes,yes,no,6,"balaena with whales, whales chasing the hydrophone",/Volumes/GalDron23B/Drone_2023/04092023/DJI_0095.MP4,subsurface mostly,,,
454,/Volumes/GalDron23B/Drone_2023/4092023/Gal2023_DJIMini2_20230409_163420.MP4,,327.560567,-88.9928,2023-04-09 16:34,5,219,whales,1,1,0,1,3,,,,socializing,,,,,no,yes,yes,no,6,"balaena with whales, whales chasing the hydrophone",/Volumes/GalDron23B/Drone_2023/04092023/DJI_0096.MP4,,,,
455,/Volumes/GalDron23B/Drone_2023/4092023/Gal2023_DJIMini2_20230409_163948.MP4,,83.7169667,-88.9912,2023-04-09 16:39,5,219,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04092023/DJI_0097.MP4,,,,
456,/Volumes/GalDron23B/Drone_2023/4092023/Gal2023_DJIMini2_20230409_164535.MP4,,327.493833,-88.9927,2023-04-09 16:45,5,219,whales,0,1,2,1,4,,yes,yes,socializing,,,yes,,no,yes,yes,no,5,possibly following balaena,/Volumes/GalDron23B/Drone_2023/04092023/DJI_0098.MP4,,,,
457,/Volumes/GalDron23B/Drone_2023/4092023/Gal2023_DJIMini2_20230409_165103.MP4,,200.5003,-88.9928,2023-04-09 16:51,5,219,whales,,,,,NA,,,,breathing,,,,,no,yes,no,no,1,breaching,/Volumes/GalDron23B/Drone_2023/04092023/DJI_0099.MP4,too short,,,
458,/Volumes/GalDron23B/Drone_2023/4092023/Gal2023_DJIMini2_20230409_165453.MP4,,314.9146,-88.9939,2023-04-09 16:54,5,219,whales,0,1,2,0,3,,,,breathing,,,,,no,yes,no,no,1,breaching,/Volumes/GalDron23B/Drone_2023/04092023/DJI_0100.MP4,breaching only,,,
459,/Volumes/GalDron23B/Drone_2023/4092023/Gal2023_DJIMini2_20230409_174543.MP4,,354.120433,-89.0102,2023-04-09 17:45,5,220,whales,0,0,1,1,2,,,,travelling,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/04092023/DJI_0101.MP4,,,,
460,/Volumes/GalDron23B/Drone_2023/4092023/Gal2023_DJIMini2_20230409_175137.MP4,,327.5272,-89.0103,2023-04-09 17:51,5,220,whales,0,1,0,0,1,,,,travelling,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/04092023/DJI_0102.MP4,,,,
461,/Volumes/GalDron23B/Drone_2023/4092023/Gal2023_DJIMini2_20230409_175705.MP4,,43.3433,-89.0099,2023-04-09 17:57,5,220,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04092023/DJI_0103.MP4,,,,
462,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_070644.MP4,,385.6853,-88.5792,2023-04-10 07:06,5,221,whales,,,,,NA,,,,travelling,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0104.MP4,too short,,,
463,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_071311.MP4,,325.491833,-88.5723,2023-04-10 07:13,5,221,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0105.MP4,,,,
464,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_073634.MP4,,342.775767,-88.5547,2023-04-10 07:36,5,222,whales,0,0,0,0,0,,yes,yes,breathing,,,yes,,no,yes,yes,no,2,"adult calf pair, suckling behavior",/Volumes/GalDron23B/Drone_2023/04102023/DJI_0107.MP4,,,,
465,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_074216.MP4,,76.0426333,-88.5545,2023-04-10 07:42,5,222,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0108.MP4,,,,
466,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_074737.MP4,,346.4461,-88.5514,2023-04-10 07:47,5,222,whales,0,0,0,2,2,,,,breathing,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0109.MP4,,,,
467,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_075324.MP4,,332.6323,-88.5395,2023-04-10 07:53,5,222,whales,0,0,0,0,0,,,,foraging/breathing,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0110.MP4,,,,
468,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_082343.MP4,,333.4331,-88.526,2023-04-10 08:23,5,223,whales,0,0,0,0,0,,yes,yes,breathing,,,yes,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0111.MP4,,,,
469,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_082917.MP4,,342.175167,-88.5241,2023-04-10 08:29,5,223,whales,0,0,0,0,0,,,,breathing,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0112.MP4,,,,
470,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_083459.MP4,,130.663867,-88.5269,2023-04-10 08:34,5,223,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0113.MP4,,,,
471,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_084234.MP4,,332.765767,-88.5195,2023-04-10 08:42,5,224,whales,,,,,NA,,,,breathing,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0114.MP4,too short,,,
472,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_084807.MP4,,352.418733,-88.5234,2023-04-10 08:48,5,224,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0115.MP4,,,,
473,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_090909.MP4,,327.493833,-88.5166,2023-04-10 09:09,5,225,whales,0,0,0,0,0,,,,breathing,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0116.MP4,,,,
474,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_091437.MP4,,327.560567,-88.5086,2023-04-10 09:14,5,225,whales,0,0,0,0,0,,,,breathing,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0117.MP4,,,,
475,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_092004.MP4,,118.4183,-88.5095,2023-04-10 09:20,5,225,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0118.MP4,,,,
476,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_092708.MP4,,774.640533,NA,2023-04-10 09:27,5,226,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0119.MP4,,,,
477,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_101935.MP4,,335.802133,-88.4654,2023-04-10 10:19,5,227,whales,0,0,0,0,0,,,,breathing,,,,,no,yes,yes,no,2,suckling behavior,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0120.MP4,,,,
478,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_102512.MP4,,246.3461,-88.4616,2023-04-10 10:25,5,227,whales,0,0,0,0,0,,yes,yes,breathing,,,yes,,no,yes,yes,no,2,suckling behavior,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0121.MP4,,,,
479,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_105310.MP4,,339.339,-88.4334,2023-04-10 10:53,5,228,whales,1,0,0,0,1,,,,breathing,,,,,no,yes,yes,no,2,suckling behavior,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0124.MP4,,,,
480,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_105850.MP4,,327.794133,-88.4253,2023-04-10 10:58,5,228,whales,1,0,0,0,1,,,,breathing,,,,,no,yes,yes,no,2,suckling behavior,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0125.MP4,,,,
481,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_110418.MP4,,129.062267,-88.4283,2023-04-10 11:04,5,228,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0126.MP4,,,,
482,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_162208.MP4,,328.561567,-88.3735,2023-04-10 16:22,5,229,whales,0,0,0,0,0,,yes,yes,foraging/breathing,,,yes,,no,yes,no,no,3,single cluster diving,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0127.MP4,,,,
483,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_162738.MP4,,195.628767,-88.3718,2023-04-10 16:27,5,229,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0128.MP4,,,,
484,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_163437.MP4,,327.960967,-88.3667,2023-04-10 16:34,5,229,field,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,water,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0129.MP4,,,,
485,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_164006.MP4,,201.4012,-88.358,2023-04-10 16:40,5,229,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0130.MP4,,,,
486,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_174059.MP4,,339.4391,-88.3206,2023-04-10 17:40,5,230,whales,0,1,1,1,3,,,,socializing,,,,,no,yes,no,no,10,2 clusters joining and splitting,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0131.MP4,,,,
487,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_174639.MP4,,134.167367,-88.3159,2023-04-10 17:46,5,230,whales,0,1,0,1,2,,yes,no,breathing,,too high,,,no,yes,no,no,6,"single cluster, one distant",/Volumes/GalDron23B/Drone_2023/04102023/DJI_0132.MP4,,,,
488,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_174854.MP4,,269.269,-88.315,2023-04-10 17:48,5,230,whales,0,1,2,1,4,,,,foraging/breathing,,,,,no,yes,no,no,6,"single cluster, diving",/Volumes/GalDron23B/Drone_2023/04102023/DJI_0133.MP4,,,,
489,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_175739.MP4,,357.4571,-88.3132,2023-04-10 17:57,5,231,whales,0,0,2,2,4,,,,breathing,,,,,no,yes,yes,no,2,suckling behavior,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0134.MP4,,,,
490,/Volumes/GalDron23B/Drone_2023/4102023/Gal2023_DJIMini2_20230410_180337.MP4,,342.975967,-88.2995,2023-04-10 18:03,5,231,whales,0,1,2,2,5,,,,breathing,,,,,no,yes,yes,no,2,suckling behavior,/Volumes/GalDron23B/Drone_2023/04102023/DJI_0135.MP4,,,,
491,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_054248.MP4,,362.595567,-87.898,2023-04-11 05:42,5,232,whales,0,1,1,1,3,yes,,,breathing,,,,,no,yes,no,yes - pilot,2,"pilots around, whales dove",/Volumes/GalDron23B/Drone_2023/04112023/DJI_0136.MP4,,,,
492,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_054851.MP4,,276.0758,-87.9043,2023-04-11 05:48,5,232,field,,,,,,,,,NA,,,,,NA,NA,NA,yes - pilot,NA,"pilots around, no sperm whales",/Volumes/GalDron23B/Drone_2023/04112023/DJI_0137.MP4,,,,
493,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_060227.MP4,,378.6783,-87.9109,2023-04-11 06:02,5,233,whales,0,1,2,1,4,,,,foraging/breathing,,,,,no,yes,no,no,2,diving,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0138.MP4,,,,
494,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_060846.MP4,,226.893333,-87.9159,2023-04-11 06:08,5,233,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0139.MP4,,,,
495,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_062130.MP4,,341.974967,-87.931,2023-04-11 06:21,5,234,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,balaena beauty shots,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0140.MP4,,,,
496,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_062713.MP4,,69.1023667,-87.9322,2023-04-11 06:27,5,234,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0141.MP4,,,,
497,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_063721.MP4,,344.010333,-87.9373,2023-04-11 06:37,5,235,whales,0,1,0,0,1,yes,,,socializing/foraging,,,,,no,yes,yes,no,5,diving adults,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0142.MP4,,,,
498,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_064306.MP4,,327.5272,-87.946,2023-04-11 06:43,5,235,whales,0,1,0,0,1,yes,yes,yes,breathing,,,yes,,no,yes,yes,no,3,suckling behavior,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0143.MP4,,,,
499,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_064833.MP4,,216.549667,-87.9514,2023-04-11 06:48,5,235,whales,0,1,0,0,1,yes,,,,,,,,no,yes,yes,no,3,suckling behavior,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0144.MP4,,,,
500,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_065731.MP4,,346.6463,-87.9572,2023-04-11 06:57,5,236,whales,0,1,0,1,2,,,,breathing,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0145.MP4,,,,
501,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_070318.MP4,,329.262267,-87.9658,2023-04-11 07:03,5,236,whales,0,1,0,0,1,,,,foraging/breathing,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0146.MP4,,,,
502,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_070848.MP4,,23.2565667,-87.9685,2023-04-11 07:08,5,236,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0147.MP4,,,,
503,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_071436.MP4,,327.493833,-87.9726,2023-04-11 07:14,5,236,whales,0,2,0,0,2,,yes,yes,breathing,,,yes,,no,yes,yes,no,3,suckling behavior,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0148.MP4,,,,
504,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_072004.MP4,,327.593933,-87.9791,2023-04-11 07:20,5,236,whales,0,2,0,0,2,,,,foraging/breathing,,,,,no,yes,yes,no,4,"adult joining, calf splits to join other cluster",/Volumes/GalDron23B/Drone_2023/04112023/DJI_0149.MP4,,,,
505,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_072532.MP4,,163.229733,-87.9845,2023-04-11 07:25,5,236,whales,0,1,0,0,1,,,,breathing,,,,,no,yes,no,no,2,adult pair,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0150.MP4,,,,
506,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_073223.MP4,,330.33,-87.9874,2023-04-11 07:32,5,236,whales,0,1,2,0,3,,,,foraging/breathing,,,,,no,yes,yes,no,3,"one adult dove, subsurface whales",/Volumes/GalDron23B/Drone_2023/04112023/DJI_0151.MP4,subsurface mostly,,,
507,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_073754.MP4,,327.5272,-87.9943,2023-04-11 07:37,5,236,whales,0,2,0,0,2,,,,breathing,,,,,no,yes,yes,no,2,belly up swimming,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0152.MP4,,,,
508,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_074322.MP4,,190.156633,-87.9985,2023-04-11 07:43,5,236,whales,0,2,0,0,2,,,,breathing,,,,,no,yes,yes,no,2,adult calf pair,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0153.MP4,too short,,,
509,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_075307.MP4,,347.1468,-87.9999,2023-04-11 07:53,5,237,whales,0,2,0,0,2,,,,breathing,,,,,no,yes,no,no,2,adult pair,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0154.MP4,,,,
510,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_075854.MP4,,327.5272,-88.01,2023-04-11 07:58,5,237,whales,0,2,0,0,2,,,,breathing,,,,,no,yes,no,no,2,adult pair,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0155.MP4,,,,
511,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_080422.MP4,,37.6709667,-88.0128,2023-04-11 08:04,5,237,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0156.MP4,,,,
512,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_081003.MP4,,330.1298,-88.0168,2023-04-11 08:10,5,237,whales,1,2,1,0,4,,,,foraging/breathing,,,,,no,yes,no,no,2,"diving adults, one small",/Volumes/GalDron23B/Drone_2023/04112023/DJI_0157.MP4,,,,
513,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_081533.MP4,,327.5272,-88.022,2023-04-11 08:15,5,237,whales,1,2,0,0,3,,,,foraging/breathing,,,,,no,yes,yes,no,3,suckling behavior,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0158.MP4,,,,
514,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_082101.MP4,,61.8284333,-88.0269,2023-04-11 08:21,5,237,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0159.MP4,,,,
515,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_082805.MP4,,327.493833,-88.0347,2023-04-11 08:28,5,238,whales,1,2,0,0,3,,,,breathing,,,,,no,yes,yes,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0160.MP4,,,,
516,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_083333.MP4,,327.560567,-88.0384,2023-04-11 08:33,5,238,whales,1,2,0,0,3,,,,breathing,,,,,no,yes,yes,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0161.MP4,,,,
517,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_083900.MP4,,59.059,-88.0441,2023-04-11 08:39,5,238,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0162.MP4,,,,
518,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_085853.MP4,,42.0086333,NA,2023-04-11 08:58,5,239,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,blank,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0163.MP4,,,,
519,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_085920.MP4,,327.493833,NA,2023-04-11 08:59,5,239,whales,1,2,2,0,5,,,,travelling,,,,,no,yes,yes,no,2,calf joins adult,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0164.MP4,,,,
520,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_090448.MP4,,7.97463333,-88.0668,2023-04-11 09:04,5,239,whales,1,2,1,0,4,,,,breathing,,,,,no,yes,yes,no,2,suckling behavior,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0165.MP4,,,,
521,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_151036.MP4,,327.5272,-88.2228,2023-04-11 15:10,5,240,whales,1,1,2,0,4,,,,breathing,,,,,no,yes,no,no,1,breaching,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0166.MP4,breaching only,,,
522,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_151604.MP4,,327.560567,-88.2274,2023-04-11 15:16,5,240,whales,0,1,0,0,1,,,,breathing,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0167.MP4,,,,
523,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_152131.MP4,,62.062,-88.231,2023-04-11 15:21,5,240,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0168.MP4,,,,
524,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_152658.MP4,,346.1458,-88.2408,2023-04-11 15:26,5,240,whales,0,0,0,0,0,,,,s,,,,,no,yes,yes,no,8,several calves - awesome follow!,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0169.MP4,,,,
525,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_153245.MP4,,327.5272,-88.2474,2023-04-11 15:32,5,240,whales,0,0,1,0,1,,yes,yes,socializing,,,yes,,no,yes,yes,no,6,twirling about,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0170.MP4,,,,
526,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_153812.MP4,,133.566767,-88.2487,2023-04-11 15:38,5,240,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0171.MP4,,,,
527,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_154457.MP4,,327.5272,-88.256,2023-04-11 15:44,5,240,whales,0,1,0,0,1,,,,socializing,,,,,no,yes,yes,no,5,"body rubbing, clusters splitting, suckling behaviour, balena with whales",/Volumes/GalDron23B/Drone_2023/04112023/DJI_0172.MP4,,,,
528,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_155025.MP4,,327.5272,-88.2633,2023-04-11 15:50,5,240,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0173.MP4,,,,
529,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_155553.MP4,,185.118267,-88.2674,2023-04-11 15:55,5,240,whales,,,,,NA,,,,breathing,,,,,no,yes,yes,no,4,"single cluster, suckling behavior",/Volumes/GalDron23B/Drone_2023/04112023/DJI_0174.MP4,subsurface only,,,
530,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_160654.MP4,,327.5272,-88.277,2023-04-11 16:06,5,241,whales,0,0,0,0,0,,,,foraging/breathing,,,,,no,yes,yes,no,4,single cluster,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0175.MP4,,,,
531,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_161222.MP4,,331.331,-88.283,2023-04-11 16:12,5,241,whales,0,0,2,0,2,,,,socializing,,,,,no,yes,yes,no,4,"adults dive, calves stay up, beautiful surface gunk",/Volumes/GalDron23B/Drone_2023/04112023/DJI_0176.MP4,,,,
532,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_161754.MP4,,147.680867,-88.2849,2023-04-11 16:17,5,241,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0177.MP4,,,,
533,/Volumes/GalDron23B/Drone_2023/4112023/Gal2023_DJIMini2_20230411_162505.MP4,,328.328,-88.293,2023-04-11 16:25,5,242,whales,0,0,0,0,0,,,,breathing,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/04112023/DJI_0178.MP4,,,,
